% CAPS-DAQ Version = 1.8.18
% CAPS software (c) Aerodyne Research, Inc.
% version: 0.12.7
% os: 6.6.58-gff02fcbf94a4
% Serial Number: 326001
% Total hours of operation: 1360:31
% Part: lamp installed on: 2024-01-22 in use for: 0:00 hours
% Part: pump1 installed on: 2024-01-23 in use for: 0:00 hours
% Part: pump2 installed on: 2023-08-31 in use for: 0:00 hours
% Auto. Baseline  is   On
% Auto. Baseline Interval = 0 HOURS 15 MINUTES
% Autosave  is   On
% Autosave Interval = 00 HOURS 01 MINUTES , starting 00 HOURS 01 MINUTES
% Divisors :  588 589 692664 294
% Mean Frequency = 16992.4
% IF Frequency = 28.874
% Exact Sample Time = .90
%             0            0           82            1
%          0742           17           15           10
%            40            3            5            3
%             0            0          151          700
%             0           77   6.9600e+00          100
%    0.0000e+00            0            0            0
%    7.3000e-01   2.9095e+02   0.0000e+00   6.3437e+00
%             0          111          136       326001
%    1.4402e+05            0   1.4200e+01   2.3408e+05
%    2.9729e+02   6.1100e+00           16         DHCP
%    10.80.0.61  caps-326001           35            1
%             0   2.9747e+05   7.5438e+02   1.0972e+00
%    1.8909e+04   5.3542e-01   1.1923e+01         2000
%           -20          588           17            5
%           650          950          166           13
%             0          294   1.9200e+00   5.2500e+00
%             0 2018-6-27_at_13:09   9.7141e-01 2018-6-27_at_13:05
%    2.0616e+00   2017-09-01  -1.0972e+01  01-Jan-1970
%   -1.1177e-35  08-Mar-2016  -3.6882e-22  01-Jan-1970
%    0.0000e+00   1.0000e+00   0.0000e+00   9.6000e-01
%             0            0
IgorTime,Extinction,Scattering,Loss,Pressure,Temperature,Signal,LossRef,Status,WC,SignalRef,RawScatRef,RawScat,SDR,WCRef,Timestamp
3864997871.928,1.089,1.084,298.608,755.71,297.58,142824,291.460,10136,0.536,143436.847,18914.605,20515,13,0.536,2026/06/22 14:31:11.927
3864997872.926,1.598,1.673,298.975,755.24,297.58,142593,291.460,10136,0.537,143436.847,18914.605,21382,13,0.536,2026/06/22 14:31:12.938
3864997873.936,1.905,1.923,299.200,755.24,297.58,142520,291.460,10136,0.537,143436.847,18914.605,21752,13,0.536,2026/06/22 14:31:13.944
3864997874.929,2.287,2.061,299.476,755.04,297.58,142410,291.460,10136,0.537,143436.847,18914.605,21935,13,0.536,2026/06/22 14:31:14.932
3864997875.927,1.580,2.274,298.957,754.68,297.58,142425,291.460,10136,0.537,143436.847,18914.605,22289,13,0.536,2026/06/22 14:31:15.932
3864997876.927,2.140,2.180,299.372,755.35,297.58,142367,291.460,10136,0.537,143436.847,18914.605,22123,13,0.536,2026/06/22 14:31:16.932
3864997877.928,2.159,2.623,299.386,755.35,297.58,142339,291.460,10136,0.537,143436.847,18914.605,22809,13,0.536,2026/06/22 14:31:17.930
3864997878.934,3.201,2.899,300.145,755.24,297.58,142141,291.460,10136,0.537,143436.847,18914.605,23171,13,0.536,2026/06/22 14:31:18.947
3864997879.927,3.667,2.901,300.494,756.18,297.58,141847,291.460,10136,0.538,143436.847,18914.605,23122,13,0.536,2026/06/22 14:31:19.934
3864997880.930,3.317,2.664,300.238,756.18,297.59,142109,291.460,10136,0.538,143436.847,18914.605,22807,13,0.536,2026/06/22 14:31:20.933
3864997881.926,2.044,2.080,299.309,756.18,297.58,142322,291.460,10136,0.537,143436.847,18914.605,21973,13,0.536,2026/06/22 14:31:21.938
3864997882.928,3.274,2.745,300.205,756.07,297.58,141948,291.460,10136,0.538,143436.847,18914.605,22908,13,0.536,2026/06/22 14:31:22.934
3864997883.937,4.312,2.980,300.960,755.71,297.58,141854,291.460,10136,0.538,143436.847,18914.605,23218,13,0.536,2026/06/22 14:31:23.948
3864997884.928,3.605,3.075,300.451,756.54,297.58,141908,291.460,10136,0.538,143436.847,18914.605,23408,13,0.536,2026/06/22 14:31:24.941
3864997885.926,4.094,3.098,300.804,756.07,297.58,141635,291.460,10136,0.538,143436.847,18914.605,23376,13,0.536,2026/06/22 14:31:25.933
3864997886.928,4.729,3.859,301.266,755.87,297.58,141526,291.460,10136,0.538,143436.847,18914.605,24510,13,0.536,2026/06/22 14:31:26.939
