% CAPS-DAQ Version = 1.8.10
% CAPS software (c) Aerodyne Research, Inc.
% version: 0.10.10
% os: 3.10.17-1.0.0-technologic+g86f7675
% Serial Number: 225001
% Auto. Baseline  is   Off
% Auto. Baseline Interval = 0 HOURS 15 MINUTES
% Autosave  is   On
% Autosave Interval = 00 HOURS 01 MINUTES , starting 00 HOURS 01 MINUTES
% Divisors :  588 589 692664 294
% Mean Frequency = 16992.4
% IF Frequency = 28.874
% Exact Sample Time = .90
%             0            0           82            1
%           742           17           15           10
%            40            3            5            3
%           188          131           99          700
%             0           77   1.4100e+01          100
%    5.0000e+00            0            0            0
%    7.9000e-01   3.6781e+02   0.0000e+00   1.2799e+01
%             0          111           25       225001
%    1.3147e+05            0   0.0000e+00   2.2913e+05
%    3.8061e+02   1.0000e+00           16         DHCP
%    10.80.0.47  caps-225001            0            0
%             0   2.9962e+05   7.5672e+02   1.1017e+00
%    0.0000e+00   0.0000e+00   0.0000e+00         2000
%           -20          588           17            5
%             0            0          156           13
%             0          294   1.9200e+00   5.2500e+00
%             1 2018-6-27_at_13:09   9.7141e-01 2018-6-27_at_13:05
%    2.0616e+00   2017-09-01  -1.0972e+01  01-Jan-1970
%   -1.1177e-35  08-Mar-2016  -3.6882e-22  01-Jan-1970
%    0.0000e+00   1.0000e+00   0.0000e+00   9.6000e-01
%             0            0
IgorTime,Extinction,Loss,Pressure,Temperature,Signal,Span,Status,LastBaseline,Timestamp
3831982516.100,448.703,736.349,756.42,300.57,67835,0.79,10125,369.121,2025/06/05 15:35:17.547
3831982517.098,437.983,727.888,756.88,300.57,68497,0.79,10125,369.121,2025/06/05 15:35:18.531
3831982518.097,459.296,744.723,756.73,300.57,66888,0.79,10125,369.121,2025/06/05 15:35:19.531
3831982519.098,447.920,735.730,756.42,300.58,67682,0.79,10125,369.121,2025/06/05 15:35:20.546
3831982520.098,446.238,734.401,756.42,300.58,68275,0.79,10125,369.121,2025/06/05 15:35:21.532
3831982521.100,428.704,720.553,756.62,300.57,68999,0.79,10125,369.121,2025/06/05 15:35:22.547
3831982522.103,462.653,747.365,756.16,300.58,66823,0.79,10125,369.121,2025/06/05 15:35:23.549
3831982523.100,462.897,747.567,756.73,300.58,66981,0.79,10125,369.121,2025/06/05 15:35:24.546
3831982524.099,440.656,729.997,756.73,300.57,68332,0.79,10125,369.121,2025/06/05 15:35:25.563
3831982525.100,452.539,739.385,756.73,300.57,67436,0.79,10125,369.121,2025/06/05 15:35:26.546
3831982526.099,478.647,760.005,756.42,300.58,65905,0.79,10125,369.121,2025/06/05 15:35:27.547
3831982527.099,447.859,735.682,756.42,300.58,68002,0.79,10125,369.121,2025/06/05 15:35:28.541
3831982528.098,453.808,740.387,756.73,300.58,67434,0.79,10125,369.121,2025/06/05 15:35:29.546
3831982529.098,477.071,758.763,756.62,300.57,66061,0.79,10125,369.121,2025/06/05 15:35:30.531
3831982530.098,457.134,743.007,756.31,300.58,67409,0.79,10125,369.121,2025/06/05 15:35:31.531
3831982531.098,462.837,747.514,756.31,300.57,66696,0.79,10125,369.121,2025/06/05 15:35:32.546
3831982532.098,447.038,735.042,756.88,300.57,67770,0.79,10125,369.121,2025/06/05 15:35:33.531
3831982533.098,450.042,737.410,756.62,300.57,67479,0.79,10125,369.121,2025/06/05 15:35:34.535
3831982534.098,455.428,741.662,756.42,300.58,67249,0.79,10125,369.121,2025/06/05 15:35:35.531
3831982535.098,449.719,737.156,756.73,300.58,67654,0.79,10125,369.121,2025/06/05 15:35:36.546
3831982536.098,484.307,764.468,755.95,300.59,65416,0.79,10125,369.121,2025/06/05 15:35:37.532
3831982537.101,509.400,784.300,756.42,300.58,63965,0.79,10125,369.121,2025/06/05 15:35:38.547
3831982538.102,525.302,796.865,756.62,300.58,62716,0.79,10125,369.121,2025/06/05 15:35:39.545
3831982539.099,518.016,791.105,756.31,300.57,63057,0.79,10125,369.121,2025/06/05 15:35:40.546
3831982540.115,524.566,796.284,756.62,300.58,62957,0.79,10125,369.121,2025/06/05 15:35:41.562
3831982541.099,517.206,790.467,756.42,300.58,63296,0.79,10125,369.121,2025/06/05 15:35:42.546
3831982542.099,513.163,787.268,756.16,300.58,63490,0.79,10125,369.121,2025/06/05 15:35:43.547
3831982543.098,508.138,783.310,756.88,300.59,63774,0.79,10125,369.121,2025/06/05 15:35:44.547
3831982544.098,521.279,793.682,756.31,300.58,63016,0.79,10125,369.121,2025/06/05 15:35:45.532
3831982545.098,523.854,795.713,756.16,300.59,62649,0.79,10125,369.121,2025/06/05 15:35:46.547
3831982546.098,531.941,802.112,756.73,300.57,62444,0.79,10125,369.121,2025/06/05 15:35:47.546
3831982547.098,531.097,801.443,756.62,300.58,62314,0.79,10125,369.121,2025/06/05 15:35:48.546
3831982548.098,522.487,794.646,756.88,300.59,62722,0.79,10125,369.121,2025/06/05 15:35:49.546
3831982549.099,527.261,798.417,756.88,300.58,62772,0.79,10125,369.121,2025/06/05 15:35:50.545
3831982550.098,513.301,787.380,756.31,300.58,63334,0.79,10125,369.121,2025/06/05 15:35:51.546
3831982551.098,511.892,786.276,756.88,300.58,63599,0.79,10125,369.121,2025/06/05 15:35:52.531
3831982552.098,483.102,763.524,756.42,300.58,65752,0.79,10125,369.121,2025/06/05 15:35:53.531
3831982553.099,512.932,787.094,756.62,300.57,63563,0.79,10125,369.121,2025/06/05 15:35:54.547
3831982554.101,504.125,780.135,756.62,300.58,64034,0.79,10125,369.121,2025/06/05 15:35:55.546
3831982555.098,507.026,782.425,756.42,300.57,63808,0.79,10125,369.121,2025/06/05 15:35:56.545
3831982556.098,517.983,791.080,756.42,300.58,63373,0.79,10125,369.121,2025/06/05 15:35:57.546
3831982557.098,528.399,799.309,756.42,300.58,62288,0.79,10125,369.121,2025/06/05 15:35:58.545
3831982558.098,531.249,801.553,755.95,300.57,62407,0.79,10125,369.121,2025/06/05 15:35:59.545
3831982559.098,516.333,789.784,756.88,300.58,63253,0.79,10125,369.121,2025/06/05 15:36:00.547
3831982560.098,503.166,779.378,756.62,300.58,63930,0.79,10125,369.121,2025/06/05 15:36:01.549
3831982561.098,504.863,780.718,756.62,300.58,63693,0.79,10125,369.121,2025/06/05 15:36:02.546
3831982562.098,521.443,793.819,756.73,300.57,63065,0.79,10125,369.121,2025/06/05 15:36:03.545
3831982563.098,523.111,795.137,756.73,300.57,62678,0.79,10125,369.121,2025/06/05 15:36:04.545
3831982564.098,523.328,795.308,756.73,300.58,62596,0.79,10125,369.121,2025/06/05 15:36:05.545
3831982565.099,520.115,792.756,755.95,300.57,62884,0.79,10125,369.121,2025/06/05 15:36:06.545
3831982566.100,526.891,798.113,756.16,300.58,62562,0.79,10125,369.121,2025/06/05 15:36:07.545
3831982567.100,520.978,793.444,756.31,300.58,62792,0.79,10125,369.121,2025/06/05 15:36:08.546
3831982568.100,533.467,803.311,756.31,300.58,62348,0.79,10125,369.121,2025/06/05 15:36:09.546
3831982569.099,520.487,793.058,756.42,300.58,63255,0.79,10125,369.121,2025/06/05 15:36:10.545
3831982570.099,517.614,790.791,756.62,300.59,63348,0.79,10125,369.121,2025/06/05 15:36:11.552
3831982571.103,541.844,809.928,756.31,300.58,61818,0.79,10125,369.121,2025/06/05 15:36:12.546
3831982572.100,534.388,804.045,756.73,300.58,62453,0.79,10125,369.121,2025/06/05 15:36:13.544
3831982573.106,520.888,793.375,756.42,300.58,62775,0.79,10125,369.121,2025/06/05 15:36:14.550
3831982574.100,522.414,794.581,756.42,300.57,62668,0.79,10125,369.121,2025/06/05 15:36:15.545
3831982575.099,520.690,793.222,756.62,300.57,62645,0.79,10125,369.121,2025/06/05 15:36:16.545
3831982576.098,528.791,799.622,756.62,300.58,62742,0.79,10125,369.121,2025/06/05 15:36:17.545
3831982577.098,520.320,792.930,756.62,300.58,62967,0.79,10125,369.121,2025/06/05 15:36:18.546
3831982578.101,503.308,779.491,756.62,300.58,64122,0.79,10125,369.121,2025/06/05 15:36:19.545
3831982579.098,507.621,782.892,756.31,300.58,63705,0.79,10125,369.121,2025/06/05 15:36:20.548
3831982580.101,509.419,784.314,756.42,300.59,63488,0.79,10125,369.121,2025/06/05 15:36:21.546
3831982581.099,529.698,800.335,756.42,300.58,62578,0.79,10125,369.121,2025/06/05 15:36:22.546
3831982582.099,517.186,790.451,756.42,300.58,63485,0.79,10125,369.121,2025/06/05 15:36:23.544
3831982583.099,517.422,790.639,756.62,300.59,63110,0.79,10125,369.121,2025/06/05 15:36:24.545
3831982584.099,553.497,819.132,756.16,300.59,61231,0.79,10125,369.121,2025/06/05 15:36:25.544
3831982585.099,612.463,865.715,756.16,300.58,57647,0.79,10125,369.121,2025/06/05 15:36:26.545
3831982586.098,600.071,855.935,756.73,300.59,58405,0.79,10125,369.121,2025/06/05 15:36:27.544
3831982587.099,589.660,847.696,755.95,300.59,58751,0.79,10125,369.121,2025/06/05 15:36:28.545
3831982588.102,608.755,862.790,756.42,300.59,58282,0.79,10125,369.121,2025/06/05 15:36:29.545
3831982589.104,609.883,863.685,756.62,300.58,57874,0.79,10125,369.121,2025/06/05 15:36:30.545
3831982590.105,591.419,849.090,756.16,300.59,58975,0.79,10125,369.121,2025/06/05 15:36:31.559
3831982591.099,560.434,824.628,757.09,300.58,60683,0.79,10125,369.121,2025/06/05 15:36:32.544
3831982592.099,585.024,844.042,756.42,300.58,59528,0.79,10125,369.121,2025/06/05 15:36:33.544
3831982593.101,581.830,841.514,756.16,300.59,59323,0.79,10125,369.121,2025/06/05 15:36:34.544
3831982594.098,600.803,856.510,756.62,300.59,58378,0.79,10125,369.121,2025/06/05 15:36:35.544
3831982595.098,593.054,850.389,756.62,300.58,58809,0.79,10125,369.121,2025/06/05 15:36:36.544
3831982596.104,593.910,851.070,756.88,300.59,59076,0.79,10125,369.121,2025/06/05 15:36:37.545
3831982597.099,605.480,860.210,756.88,300.59,58108,0.79,10125,369.121,2025/06/05 15:36:38.544
3831982598.098,616.225,868.695,756.62,300.59,57637,0.79,10125,369.121,2025/06/05 15:36:39.544
3831982599.099,579.287,839.521,757.09,300.60,59748,0.79,10125,369.121,2025/06/05 15:36:40.546
3831982600.101,582.438,841.998,756.31,300.58,59244,0.79,10125,369.121,2025/06/05 15:36:41.548
3831982601.099,586.732,845.390,756.31,300.58,59228,0.79,10125,369.121,2025/06/05 15:36:42.544
3831982602.098,575.749,836.713,756.31,300.60,59813,0.79,10125,369.121,2025/06/05 15:36:43.544
3831982603.098,587.967,846.367,756.42,300.59,58905,0.79,10125,369.121,2025/06/05 15:36:44.543
3831982604.098,589.663,847.705,756.31,300.59,58876,0.79,10125,369.121,2025/06/05 15:36:45.544
3831982605.101,597.934,854.241,756.42,300.58,58390,0.79,10125,369.121,2025/06/05 15:36:46.548
3831982606.103,588.048,846.436,756.73,300.59,59402,0.79,10125,369.121,2025/06/05 15:36:47.544
3831982607.099,593.625,850.832,756.16,300.59,58669,0.79,10125,369.121,2025/06/05 15:36:48.545
3831982608.098,595.642,852.434,756.62,300.58,58171,0.79,10125,369.121,2025/06/05 15:36:49.544
3831982609.098,625.666,876.154,756.73,300.59,56885,0.79,10125,369.121,2025/06/05 15:36:50.544
3831982610.104,582.933,842.388,756.31,300.59,59250,0.79,10125,369.121,2025/06/05 15:36:51.546
3831982611.102,579.828,839.940,756.62,300.59,59565,0.79,10125,369.121,2025/06/05 15:36:52.545
3831982612.100,582.982,842.434,756.73,300.59,58957,0.79,10125,369.121,2025/06/05 15:36:53.545
3831982613.100,625.003,875.621,756.16,300.59,56902,0.79,10125,369.121,2025/06/05 15:36:54.544
3831982614.100,622.357,873.543,756.88,300.59,57156,0.79,10125,369.121,2025/06/05 15:36:55.545
3831982615.099,609.280,863.208,756.62,300.59,58116,0.79,10125,369.121,2025/06/05 15:36:56.543
3831982616.115,581.172,840.999,756.42,300.59,59442,0.79,10125,369.121,2025/06/05 15:36:57.561
3831982617.099,588.777,847.010,756.62,300.60,58851,0.79,10125,369.121,2025/06/05 15:36:58.543
3831982618.099,600.260,856.082,756.62,300.59,58337,0.79,10125,369.121,2025/06/05 15:36:59.545
3831982619.100,582.208,841.825,756.88,300.59,59267,0.79,10125,369.121,2025/06/05 15:37:00.543
3831982620.104,586.097,844.895,756.73,300.59,59310,0.79,10125,369.121,2025/06/05 15:37:01.542
3831982621.106,620.261,871.875,756.16,300.59,57479,0.79,10125,369.121,2025/06/05 15:37:02.559
3831982622.103,628.048,878.031,756.42,300.59,56900,0.79,10125,369.121,2025/06/05 15:37:03.543
3831982623.104,606.554,861.054,756.62,300.59,58126,0.79,10125,369.121,2025/06/05 15:37:04.543
3831982624.100,590.716,848.542,756.62,300.59,59159,0.79,10125,369.121,2025/06/05 15:37:05.545
3831982625.100,584.765,843.837,756.42,300.60,58965,0.79,10125,369.121,2025/06/05 15:37:06.543
3831982626.099,608.338,862.455,756.16,300.60,57903,0.79,10125,369.121,2025/06/05 15:37:07.559
3831982627.099,594.633,851.640,756.88,300.60,58516,0.79,10125,369.121,2025/06/05 15:37:08.542
3831982628.099,616.566,868.965,756.73,300.59,57526,0.79,10125,369.121,2025/06/05 15:37:09.546
3831982629.099,619.156,871.004,756.31,300.59,57630,0.79,10125,369.121,2025/06/05 15:37:10.546
3831982630.099,606.463,860.987,756.88,300.59,58050,0.79,10125,369.121,2025/06/05 15:37:11.545
3831982631.100,598.202,854.457,756.73,300.60,58541,0.79,10125,369.121,2025/06/05 15:37:12.551
3831982632.098,582.786,842.277,756.62,300.59,59773,0.79,10125,369.121,2025/06/05 15:37:13.545
3831982633.098,570.927,832.913,756.88,300.60,59873,0.79,10125,369.121,2025/06/05 15:37:14.544
3831982634.099,610.205,863.933,756.31,300.59,58106,0.79,10125,369.121,2025/06/05 15:37:15.547
3831982635.098,617.762,869.908,756.62,300.60,57436,0.79,10125,369.121,2025/06/05 15:37:16.543
3831982636.098,585.692,844.575,756.73,300.59,59344,0.79,10125,369.121,2025/06/05 15:37:17.550
3831982637.098,595.705,852.480,756.42,300.60,58548,0.79,10125,369.121,2025/06/05 15:37:18.542
3831982638.102,581.410,841.186,756.42,300.60,59683,0.79,10125,369.121,2025/06/05 15:37:19.546
3831982639.102,572.515,834.155,756.16,300.60,59857,0.79,10125,369.121,2025/06/05 15:37:20.550
3831982640.099,611.294,864.798,756.62,300.60,57331,0.79,10125,369.121,2025/06/05 15:37:21.543
3831982641.099,672.646,913.268,756.73,300.60,54914,0.79,10125,369.121,2025/06/05 15:37:22.559
3831982642.098,700.988,935.644,755.85,300.59,53461,0.79,10125,369.121,2025/06/05 15:37:23.543
3831982643.098,683.701,922.001,756.73,300.60,54428,0.79,10125,369.121,2025/06/05 15:37:24.545
3831982644.099,635.308,883.766,756.42,300.59,56472,0.79,10125,369.121,2025/06/05 15:37:25.546
3831982645.098,660.613,903.762,756.73,300.60,55460,0.79,10125,369.121,2025/06/05 15:37:26.543
3831982646.099,662.797,905.495,757.19,300.60,55296,0.79,10125,369.121,2025/06/05 15:37:27.558
3831982647.098,668.055,909.634,756.31,300.59,55160,0.79,10125,369.121,2025/06/05 15:37:28.545
3831982648.098,655.958,900.087,756.88,300.60,55646,0.79,10125,369.121,2025/06/05 15:37:29.545
3831982649.098,656.246,900.307,756.42,300.60,56036,0.79,10125,369.121,2025/06/05 15:37:30.541
3831982650.098,672.888,913.454,756.42,300.60,54776,0.79,10125,369.121,2025/06/05 15:37:31.547
3831982651.099,670.370,911.468,756.62,300.60,55155,0.79,10125,369.121,2025/06/05 15:37:32.559
3831982652.099,696.840,932.376,756.42,300.60,53491,0.79,10125,369.121,2025/06/05 15:37:33.541
3831982653.100,703.104,937.324,756.42,300.60,53470,0.79,10125,369.121,2025/06/05 15:37:34.550
3831982654.100,697.669,933.036,756.73,300.59,53563,0.79,10125,369.121,2025/06/05 15:37:35.545
3831982655.102,680.693,919.612,755.95,300.59,54475,0.79,10125,369.121,2025/06/05 15:37:36.551
3831982656.099,669.542,910.809,756.31,300.60,54963,0.79,10125,369.121,2025/06/05 15:37:37.560
3831982657.098,674.133,914.438,756.42,300.60,55143,0.79,10125,369.121,2025/06/05 15:37:38.547
3831982658.098,678.842,918.164,756.73,300.59,54421,0.79,10125,369.121,2025/06/05 15:37:39.544
3831982659.099,676.004,915.915,756.42,300.60,54368,0.79,10125,369.121,2025/06/05 15:37:40.547
3831982660.098,676.590,916.382,756.62,300.60,54633,0.79,10125,369.121,2025/06/05 15:37:41.546
3831982661.098,678.839,918.155,756.42,300.60,54218,0.79,10125,369.121,2025/06/05 15:37:42.557
3831982662.098,717.710,948.869,756.73,300.60,52946,0.79,10125,369.121,2025/06/05 15:37:43.544
3831982663.098,679.491,918.670,756.42,300.60,54491,0.79,10125,369.121,2025/06/05 15:37:44.541
3831982664.098,681.587,920.330,756.62,300.60,54597,0.79,10125,369.121,2025/06/05 15:37:45.542
3831982665.099,708.232,941.381,756.73,300.60,53195,0.79,10125,369.121,2025/06/05 15:37:46.540
3831982666.099,683.178,921.583,756.42,300.60,54355,0.79,10125,369.121,2025/06/05 15:37:47.558
3831982667.098,688.703,925.953,756.73,300.60,54211,0.79,10125,369.121,2025/06/05 15:37:48.545
3831982668.100,697.074,932.565,756.73,300.61,53696,0.79,10125,369.121,2025/06/05 15:37:49.543
3831982669.098,667.045,908.830,755.95,300.60,55088,0.79,10125,369.121,2025/06/05 15:37:50.542
3831982670.098,682.986,921.435,756.62,300.60,54440,0.79,10125,369.121,2025/06/05 15:37:51.542
3831982671.099,688.455,925.760,756.88,300.60,54071,0.79,10125,369.121,2025/06/05 15:37:52.558
3831982672.101,672.912,913.471,756.31,300.60,54800,0.79,10125,369.121,2025/06/05 15:37:53.548
3831982673.105,669.453,910.740,756.42,300.60,55022,0.79,10125,369.121,2025/06/05 15:37:54.552
3831982674.102,688.281,925.610,756.16,300.60,54248,0.79,10125,369.121,2025/06/05 15:37:55.541
3831982675.099,708.028,941.218,756.62,300.60,53013,0.79,10125,369.121,2025/06/05 15:37:56.546
3831982676.099,716.413,947.839,756.42,300.60,52643,0.79,10125,369.121,2025/06/05 15:37:57.560
3831982677.099,709.059,942.025,756.16,300.60,52915,0.79,10125,369.121,2025/06/05 15:37:58.542
3831982678.098,683.488,921.832,756.62,300.59,54034,0.79,10125,369.121,2025/06/05 15:37:59.544
3831982679.098,720.181,950.819,756.62,300.60,52900,0.79,10125,369.121,2025/06/05 15:38:00.542
3831982680.098,694.803,930.767,756.42,300.60,53897,0.79,10125,369.121,2025/06/05 15:38:01.546
3831982681.099,677.105,916.790,756.73,300.61,54655,0.79,10125,369.121,2025/06/05 15:38:02.546
3831982682.100,687.926,925.334,756.42,300.60,53971,0.79,10125,369.121,2025/06/05 15:38:03.542
3831982683.100,717.582,948.763,756.42,300.60,52995,0.79,10125,369.121,2025/06/05 15:38:04.544
3831982684.099,736.397,963.629,756.62,300.60,51744,0.79,10125,369.121,2025/06/05 15:38:05.545
3831982685.099,770.137,990.279,756.31,300.60,50452,0.79,10125,369.121,2025/06/05 15:38:06.544
3831982686.099,750.117,974.469,756.62,300.59,51352,0.79,10125,369.121,2025/06/05 15:38:07.542
3831982687.099,722.955,953.002,756.16,300.60,52274,0.79,10125,369.121,2025/06/05 15:38:08.541
3831982688.105,768.105,988.681,756.73,300.60,50586,0.79,10125,369.121,2025/06/05 15:38:09.553
3831982689.105,769.299,989.623,756.73,300.61,50529,0.79,10125,369.121,2025/06/05 15:38:10.547
3831982690.099,786.624,1003.296,755.85,300.60,49834,0.79,10125,369.121,2025/06/05 15:38:11.550
3831982691.100,754.560,977.975,756.42,300.60,51362,0.79,10125,369.121,2025/06/05 15:38:12.540
3831982692.103,766.424,987.347,756.42,300.61,50971,0.79,10125,369.121,2025/06/05 15:38:13.540
3831982693.099,761.242,983.252,756.31,300.61,50751,0.79,10125,369.121,2025/06/05 15:38:14.540
3831982694.101,761.085,983.137,756.88,300.61,51054,0.79,10125,369.121,2025/06/05 15:38:15.542
3831982695.098,727.461,956.566,756.42,300.60,52323,0.79,10125,369.121,2025/06/05 15:38:16.545
3831982696.099,751.630,975.672,757.09,300.60,51694,0.79,10125,369.121,2025/06/05 15:38:17.547
3831982697.110,735.760,963.131,756.88,300.60,51822,0.79,10125,369.121,2025/06/05 15:38:18.559
3831982698.099,735.651,963.035,756.31,300.60,51993,0.79,10125,369.121,2025/06/05 15:38:19.539
3831982699.099,764.877,986.124,756.31,300.60,50997,0.79,10125,369.121,2025/06/05 15:38:20.540
3831982700.098,747.708,972.557,756.16,300.60,51257,0.79,10125,369.121,2025/06/05 15:38:21.541
3831982701.098,750.466,974.744,756.62,300.60,51263,0.79,10125,369.121,2025/06/05 15:38:22.539
3831982702.110,771.940,991.710,756.73,300.61,50433,0.79,10125,369.121,2025/06/05 15:38:23.556
3831982703.099,780.229,998.246,755.95,300.60,50339,0.79,10125,369.121,2025/06/05 15:38:24.545
3831982704.099,744.587,970.104,756.88,300.60,51421,0.79,10125,369.121,2025/06/05 15:38:25.543
3831982705.102,752.547,976.390,756.73,300.60,51319,0.79,10125,369.121,2025/06/05 15:38:26.539
3831982706.098,753.080,976.811,756.73,300.60,51412,0.79,10125,369.121,2025/06/05 15:38:27.540
3831982707.099,751.846,975.835,756.62,300.60,51131,0.79,10125,369.121,2025/06/05 15:38:28.542
3831982708.099,752.518,976.362,756.42,300.60,51410,0.79,10125,369.121,2025/06/05 15:38:29.547
3831982709.099,755.384,978.630,756.62,300.60,51242,0.79,10125,369.121,2025/06/05 15:38:30.540
3831982710.099,756.088,979.180,756.31,300.61,50953,0.79,10125,369.121,2025/06/05 15:38:31.539
3831982711.099,759.336,981.743,756.16,300.61,51167,0.79,10125,369.121,2025/06/05 15:38:32.547
3831982712.099,763.890,985.349,756.62,300.61,50872,0.79,10125,369.121,2025/06/05 15:38:33.550
3831982713.098,745.373,970.717,756.42,300.60,51857,0.79,10125,369.121,2025/06/05 15:38:34.539
3831982714.098,713.860,945.825,756.62,300.60,52866,0.79,10125,369.121,2025/06/05 15:38:35.540
3831982715.098,734.722,962.310,756.88,300.61,52469,0.79,10125,369.121,2025/06/05 15:38:36.539
3831982716.098,708.741,941.770,755.95,300.61,53103,0.79,10125,369.121,2025/06/05 15:38:37.541
3831982717.099,725.624,955.123,756.88,300.61,52456,0.79,10125,369.121,2025/06/05 15:38:38.546
3831982718.098,732.090,960.227,756.62,300.61,51958,0.79,10125,369.121,2025/06/05 15:38:39.541
3831982719.099,716.859,948.189,756.31,300.61,52918,0.79,10125,369.121,2025/06/05 15:38:40.548
3831982720.106,738.814,965.543,756.88,300.61,51784,0.79,10125,369.121,2025/06/05 15:38:41.555
3831982721.102,761.197,983.221,756.62,300.61,51121,0.79,10125,369.121,2025/06/05 15:38:42.541
3831982722.110,743.615,969.324,756.16,300.60,51460,0.79,10125,369.121,2025/06/05 15:38:43.556
3831982723.098,758.774,981.311,756.88,300.61,50627,0.79,10125,369.121,2025/06/05 15:38:44.543
3831982724.099,793.774,1008.954,756.42,300.60,49792,0.79,10125,369.121,2025/06/05 15:38:45.548
3831982725.099,791.386,1007.057,755.85,300.61,49980,0.79,10125,369.121,2025/06/05 15:38:46.547
3831982726.099,761.425,983.403,756.73,300.61,50978,0.79,10125,369.121,2025/06/05 15:38:47.546
3831982727.103,753.371,977.038,756.62,300.61,51350,0.79,10125,369.121,2025/06/05 15:38:48.553
3831982728.100,753.838,977.404,756.42,300.61,51134,0.79,10125,369.121,2025/06/05 15:38:49.539
3831982729.099,734.480,962.119,756.88,300.61,51902,0.79,10125,369.121,2025/06/05 15:38:50.540
3831982730.099,736.153,963.431,756.31,300.60,51926,0.79,10125,369.121,2025/06/05 15:38:51.542
3831982731.099,747.051,972.050,756.88,300.61,51577,0.79,10125,369.121,2025/06/05 15:38:52.548
3831982732.110,738.058,964.938,756.42,300.60,52048,0.79,10125,369.121,2025/06/05 15:38:53.555
3831982733.099,728.164,957.117,756.16,300.60,52173,0.79,10125,369.121,2025/06/05 15:38:54.546
3831982734.099,725.998,955.416,756.73,300.61,52418,0.79,10125,369.121,2025/06/05 15:38:55.547
3831982735.103,748.442,973.145,756.62,300.61,51569,0.79,10125,369.121,2025/06/05 15:38:56.546
3831982736.102,763.562,985.085,756.31,300.60,50540,0.79,10125,369.121,2025/06/05 15:38:57.548
3831982737.116,758.259,980.904,756.88,300.61,50884,0.79,10125,369.121,2025/06/05 15:38:58.563
3831982738.099,775.730,994.702,756.62,300.61,50809,0.79,10125,369.121,2025/06/05 15:38:59.552
3831982739.098,776.549,995.346,756.42,300.61,49864,0.79,10125,369.121,2025/06/05 15:39:00.539
